CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13735.0,24,4,2883.54,4,3,5,12,Regular
14853.0,24,2,475.8,4,2,2,8,Recent / Low Frequency
17314.0,24,8,2527.92,4,4,5,13,High-Value Loyal
18181.0,24,1,366.85,4,1,2,7,Recent / Low Frequency
16240.0,24,2,3718.8,4,2,5,11,Recent / Low Frequency
14862.0,25,2,841.1999999999999,4,2,3,9,Recent / Low Frequency
15291.0,25,15,4668.3,4,5,5,14,High-Value Loyal
15781.0,25,3,345.46,4,3,2,9,Regular
12428.0,25,9,7956.46,4,4,5,13,High-Value Loyal
15203.0,25,6,1827.8,4,4,4,12,High-Value Loyal
15365.0,25,7,2314.32,4,4,5,13,High-Value Loyal
18117.0,25,1,315.65,4,1,2,7,Recent / Low Frequency
12689.0,25,2,1247.61,4,2,4,10,Recent / Low Frequency
15863.0,25,2,68.84,4,2,1,7,Recent / Low Frequency
12642.0,25,3,1013.26,4,3,4,11,Regular
15458.0,25,1,161.64,4,1,1,6,Recent / Low Frequency
18082.0,25,1,680.84,4,1,3,8,Recent / Low Frequency
17652.0,25,12,4867.72,4,5,5,14,High-Value Loyal
17044.0,25,1,948.48,4,1,4,9,Recent / Low Frequency
15168.0,25,1,106.56,4,1,1,6,Recent / Low Frequency
14494.0,25,1,139.56,4,1,1,6,Recent / Low Frequency
16478.0,25,3,331.0,4,3,2,9,Regular
15660.0,25,9,1600.86,4,4,4,12,High-Value Loyal
13835.0,25,4,834.57,4,3,3,10,Regular
15058.0,25,11,2102.54,4,5,5,14,High-Value Loyal
15532.0,25,4,1564.73,4,3,4,11,Regular
14530.0,25,6,2862.11,4,4,5,13,High-Value Loyal
14684.0,25,5,1201.51,4,4,4,12,High-Value Loyal
15050.0,25,3,1737.69,4,3,4,11,Regular
14680.0,25,16,28754.11,4,5,5,14,High-Value Loyal
17081.0,25,2,288.91,4,2,2,8,Recent / Low Frequency
13577.0,25,4,1687.6000000000001,4,3,4,11,Regular
18211.0,25,5,600.07,4,4,3,11,Regular
16936.0,25,1,261.9,4,1,2,7,Recent / Low Frequency
16207.0,25,1,394.38,4,1,2,7,Recent / Low Frequency
14902.0,25,1,332.66,4,1,2,7,Recent / Low Frequency
16504.0,25,1,465.88,4,1,2,7,Recent / Low Frequency
17663.0,25,7,1802.91,4,4,4,12,High-Value Loyal
16519.0,25,2,215.07999999999998,4,2,1,7,Recent / Low Frequency
12938.0,25,1,114.14,4,1,1,6,Recent / Low Frequency
17658.0,25,2,595.42,4,2,3,9,Recent / Low Frequency
12374.0,25,1,742.9300000000001,4,1,3,8,Recent / Low Frequency
17793.0,25,1,300.34,4,1,2,7,Recent / Low Frequency
15681.0,25,5,1426.16,4,4,4,12,High-Value Loyal
17235.0,25,2,550.06,4,2,3,9,Recent / Low Frequency
15125.0,25,15,11528.48,4,5,5,14,High-Value Loyal
14953.0,25,1,285.67,4,1,2,7,Recent / Low Frequency
17538.0,25,1,98.42,4,1,1,6,Recent / Low Frequency
16303.0,25,3,5360.63,4,3,5,12,Regular
13549.0,25,7,918.2,4,4,3,11,Regular
18263.0,25,3,1213.1599999999999,4,3,4,11,Regular
12867.0,26,7,4009.34,4,4,5,13,High-Value Loyal
14382.0,26,1,615.49,4,1,3,8,Recent / Low Frequency
13603.0,26,1,164.34,4,1,1,6,Recent / Low Frequency
15787.0,26,3,933.26,4,3,3,10,Regular
16560.0,26,2,841.41,4,2,3,9,Recent / Low Frequency
13892.0,26,4,632.97,4,3,3,10,Regular
15429.0,26,2,397.35,4,2,2,8,Recent / Low Frequency
13146.0,26,1,228.91,4,1,1,6,Recent / Low Frequency
14882.0,26,2,589.7,4,2,3,9,Recent / Low Frequency
17211.0,26,8,2317.2200000000003,4,4,5,13,High-Value Loyal
12508.0,26,2,397.88,4,2,2,8,Recent / Low Frequency
16898.0,26,3,501.03,4,3,3,10,Regular
13984.0,26,5,920.51,4,4,3,11,Regular
12865.0,26,2,1568.23,4,2,4,10,Recent / Low Frequency
13170.0,26,1,108.81,4,1,1,6,Recent / Low Frequency
14227.0,26,10,3350.96,4,5,5,14,High-Value Loyal
17790.0,26,14,1964.3,4,5,4,13,High-Value Loyal
15411.0,26,4,1348.93,4,3,4,11,Regular
17041.0,26,3,1071.49,4,3,4,11,Regular
17720.0,26,4,1195.94,4,3,4,11,Regular
16726.0,26,5,1358.74,4,4,4,12,High-Value Loyal
13379.0,26,3,572.56,4,3,3,10,Regular
17287.0,26,7,1049.06,4,4,4,12,High-Value Loyal
17838.0,26,5,2720.8,4,4,5,13,High-Value Loyal
13178.0,26,11,5725.47,4,5,5,14,High-Value Loyal
14044.0,26,4,646.42,4,3,3,10,Regular
14499.0,26,3,808.44,4,3,3,10,Regular
13451.0,26,5,2898.2599999999998,4,4,5,13,High-Value Loyal
13450.0,26,6,2043.7199999999998,4,4,4,12,High-Value Loyal
14661.0,26,1,107.95,4,1,1,6,Recent / Low Frequency
15599.0,26,2,761.74,4,2,3,9,Recent / Low Frequency
16571.0,26,3,1421.69,4,3,4,11,Regular
16930.0,26,3,378.89,4,3,2,9,Regular
15449.0,26,3,974.52,4,3,4,11,Regular
16720.0,26,1,152.95,4,1,1,6,Recent / Low Frequency
14784.0,26,2,289.99,4,2,2,8,Recent / Low Frequency
18069.0,26,5,2009.24,4,4,4,12,High-Value Loyal
16416.0,26,3,1051.4,4,3,4,11,Regular
13700.0,26,10,2248.63,4,5,5,14,High-Value Loyal
14487.0,26,6,1165.48,4,4,4,12,High-Value Loyal
16460.0,28,3,811.23,4,3,3,10,Regular
15492.0,28,2,659.4599999999999,4,2,3,9,Recent / Low Frequency
13557.0,28,2,584.06,4,2,3,9,Recent / Low Frequency
12480.0,28,4,3281.63,4,3,5,12,Regular
17088.0,28,4,1991.01,4,3,4,11,Regular
15608.0,28,4,1093.68,4,3,4,11,Regular
13895.0,28,4,2593.07,4,3,5,12,Regular
16671.0,28,3,1692.27,4,3,4,11,Regular
16332.0,28,7,1582.8,4,4,4,12,High-Value Loyal
14789.0,28,1,197.64,4,1,1,6,Recent / Low Frequency
12517.0,28,5,2481.6,4,4,5,13,High-Value Loyal
17295.0,28,3,547.0,4,3,3,10,Regular
13727.0,28,2,333.48,4,2,2,8,Recent / Low Frequency
13732.0,28,1,491.86,4,1,3,8,Recent / Low Frequency
12384.0,28,2,585.27,4,2,3,9,Recent / Low Frequency
17162.0,28,10,1715.46,4,5,4,13,High-Value Loyal
17191.0,28,7,2093.68,4,4,5,13,High-Value Loyal
13810.0,28,3,1499.01,4,3,4,11,Regular
13091.0,28,1,345.82,4,1,2,7,Recent / Low Frequency
14662.0,28,4,741.37,4,3,3,10,Regular
16433.0,28,1,184.26,4,1,1,6,Recent / Low Frequency
16912.0,28,11,2555.58,4,5,5,14,High-Value Loyal
12600.0,28,10,2599.04,4,5,5,14,High-Value Loyal
17015.0,28,3,1838.6100000000001,4,3,4,11,Regular
12589.0,28,2,646.68,4,2,3,9,Recent / Low Frequency
15557.0,28,1,468.91,4,1,2,7,Recent / Low Frequency
18209.0,28,1,139.10000000000002,4,1,1,6,Recent / Low Frequency
17512.0,28,10,2924.9900000000002,4,5,5,14,High-Value Loyal
16386.0,28,2,302.57,4,2,2,8,Recent / Low Frequency
17071.0,28,9,2429.03,4,4,5,13,High-Value Loyal
17069.0,28,9,2709.7000000000003,4,4,5,13,High-Value Loyal
14543.0,28,16,3599.73,4,5,5,14,High-Value Loyal
12712.0,28,13,4396.13,4,5,5,14,High-Value Loyal
13310.0,28,3,1132.03,4,3,4,11,Regular
17052.0,28,1,399.09,4,1,2,7,Recent / Low Frequency
18014.0,28,1,162.22,4,1,1,6,Recent / Low Frequency
12726.0,28,7,2609.1,4,4,5,13,High-Value Loyal
14226.0,28,5,2214.79,4,4,5,13,High-Value Loyal
12697.0,28,3,957.59,4,3,4,11,Regular
12691.0,28,6,1035.8,4,4,4,12,High-Value Loyal
14035.0,28,5,1428.02,4,4,4,12,High-Value Loyal
12685.0,28,6,2863.08,4,4,5,13,High-Value Loyal
17054.0,28,5,1356.33,4,4,4,12,High-Value Loyal
15692.0,28,1,191.04,4,1,1,6,Recent / Low Frequency
12659.0,29,1,91.68,4,1,1,6,Recent / Low Frequency
16791.0,29,7,1705.78,4,4,4,12,High-Value Loyal
14064.0,29,5,1334.34,4,4,4,12,High-Value Loyal
14829.0,29,4,697.55,4,3,3,10,Regular
17340.0,29,11,12353.29,4,5,5,14,High-Value Loyal
16003.0,29,5,2735.37,4,4,5,13,High-Value Loyal
12981.0,29,2,372.21999999999997,4,2,2,8,Recent / Low Frequency
15111.0,29,3,1567.48,4,3,4,11,Regular
17416.0,29,7,6893.42,4,4,5,13,High-Value Loyal
13460.0,29,2,183.44,4,2,1,7,Recent / Low Frequency
16903.0,29,1,363.2,4,1,2,7,Recent / Low Frequency
13606.0,29,3,276.75,4,3,2,9,Regular
18135.0,29,5,681.9100000000001,4,4,3,11,Regular
16986.0,29,2,1873.2,4,2,4,10,Recent / Low Frequency
12473.0,29,5,3928.0499999999997,4,4,5,13,High-Value Loyal
16907.0,29,5,928.76,4,4,3,11,Regular
12541.0,29,3,981.18,4,3,4,11,Regular
15238.0,29,3,1071.99,4,3,4,11,Regular
15289.0,29,3,939.78,4,3,4,11,Regular
12599.0,29,7,1032.58,4,4,4,12,High-Value Loyal
12617.0,29,1,352.98,4,1,2,7,Recent / Low Frequency
12538.0,29,1,363.95,4,1,2,7,Recent / Low Frequency
16126.0,29,4,6287.77,4,3,5,12,Regular
16743.0,29,7,2213.13,4,4,5,13,High-Value Loyal
16218.0,29,7,3084.68,4,4,5,13,High-Value Loyal
15463.0,29,1,126.14,4,1,1,6,Recent / Low Frequency
18125.0,29,4,1131.75,4,3,4,11,Regular
13396.0,29,2,1360.99,4,2,4,10,Recent / Low Frequency
17901.0,29,1,110.38,4,1,1,6,Recent / Low Frequency
17537.0,29,2,887.67,4,2,3,9,Recent / Low Frequency
17521.0,29,3,723.2099999999999,4,3,3,10,Regular
18236.0,29,6,882.24,4,4,3,11,Regular
18217.0,29,2,621.75,4,2,3,9,Recent / Low Frequency
15184.0,29,2,402.2,4,2,2,8,Recent / Low Frequency
14466.0,29,7,2272.4,4,4,5,13,High-Value Loyal
14765.0,29,3,254.11,4,3,2,9,Regular
12844.0,29,2,325.96000000000004,4,2,2,8,Recent / Low Frequency
17197.0,29,1,1013.01,4,1,4,9,Recent / Low Frequency
13817.0,29,2,382.98,4,2,2,8,Recent / Low Frequency
16628.0,29,5,2188.05,4,4,5,13,High-Value Loyal
14748.0,29,5,1415.75,4,4,4,12,High-Value Loyal
15452.0,29,3,528.48,4,3,3,10,Regular
14944.0,29,12,5900.25,4,5,5,14,High-Value Loyal
17109.0,29,6,881.29,4,4,3,11,Regular
17977.0,29,1,288.14,4,1,2,7,Recent / Low Frequency
17932.0,29,3,1331.57,4,3,4,11,Regular
13148.0,29,12,3683.26,4,5,5,14,High-Value Loyal
17573.0,29,3,380.6,4,3,2,9,Regular
17791.0,29,1,106.1,4,1,1,6,Recent / Low Frequency
16025.0,29,1,439.65999999999997,4,1,2,7,Recent / Low Frequency
14863.0,29,1,266.76,4,1,2,7,Recent / Low Frequency
16434.0,29,7,1511.8,4,4,4,12,High-Value Loyal
14712.0,29,3,917.07,4,3,3,10,Regular
17059.0,29,5,3080.39,4,4,5,13,High-Value Loyal
12708.0,29,10,2712.91,4,5,5,14,High-Value Loyal
13983.0,29,12,2603.43,4,5,5,14,High-Value Loyal
15355.0,29,2,277.05,4,2,2,8,Recent / Low Frequency
14108.0,30,2,597.91,4,2,3,9,Recent / Low Frequency
14214.0,30,5,1004.38,4,4,4,12,High-Value Loyal
13992.0,30,1,76.8,4,1,1,6,Recent / Low Frequency
14968.0,30,1,147.59,4,1,1,6,Recent / Low Frequency
16953.0,30,1,20.8,4,1,1,6,Recent / Low Frequency
14691.0,30,5,2114.33,4,4,5,13,High-Value Loyal
14188.0,30,6,2054.36,4,4,4,12,High-Value Loyal
16880.0,30,7,1491.43,4,4,4,12,High-Value Loyal
12893.0,30,1,176.55,4,1,1,6,Recent / Low Frequency
13804.0,30,7,2588.39,4,4,5,13,High-Value Loyal
17865.0,30,20,10526.32,4,5,5,14,High-Value Loyal
14921.0,30,2,1316.07,4,2,4,10,Recent / Low Frequency
14240.0,30,2,890.34,4,2,3,9,Recent / Low Frequency
15450.0,30,1,429.84,4,1,2,7,Recent / Low Frequency
16041.0,30,3,3166.4,4,3,5,12,Regular
17011.0,30,1,270.9,4,1,2,7,Recent / Low Frequency
17038.0,30,1,112.4,4,1,1,6,Recent / Low Frequency
17867.0,30,6,1157.8700000000001,4,4,4,12,High-Value Loyal
16996.0,30,6,1456.96,4,4,4,12,High-Value Loyal
12949.0,30,8,4167.22,4,4,5,13,High-Value Loyal
13623.0,30,5,727.74,4,4,3,11,Regular
15114.0,30,10,2760.56,4,5,5,14,High-Value Loyal
13029.0,30,3,1247.5,4,3,4,11,Regular
13522.0,30,1,125.80000000000001,4,1,1,6,Recent / Low Frequency
16516.0,30,1,101.69999999999999,4,1,1,6,Recent / Low Frequency
14284.0,30,2,595.25,4,2,3,9,Recent / Low Frequency
17690.0,30,15,4726.8,4,5,5,14,High-Value Loyal
17702.0,30,4,1824.37,4,3,4,11,Regular
12532.0,30,1,349.83000000000004,4,1,2,7,Recent / Low Frequency
13046.0,30,2,629.31,4,2,3,9,Recent / Low Frequency
15027.0,30,4,1066.1499999999999,4,3,4,11,Regular
18274.0,30,1,175.92,4,1,1,6,Recent / Low Frequency
15986.0,30,1,168.12,4,1,1,6,Recent / Low Frequency
16767.0,30,11,5575.56,4,5,5,14,High-Value Loyal
16751.0,30,1,1764.72,4,1,4,9,Recent / Low Frequency
13209.0,30,8,5891.61,4,4,5,13,High-Value Loyal
16205.0,30,4,757.63,4,3,3,10,Regular
13384.0,30,7,4151.93,4,4,5,13,High-Value Loyal
15485.0,30,3,2564.5,4,3,5,12,Regular
16284.0,31,2,812.68,4,2,3,9,Recent / Low Frequency
13381.0,31,6,3639.31,4,4,5,13,High-Value Loyal
17219.0,31,1,114.23,4,1,1,6,Recent / Low Frequency
17633.0,31,4,1324.84,4,3,4,11,Regular
16187.0,31,15,6911.4400000000005,4,5,5,14,High-Value Loyal
13643.0,31,3,519.44,4,3,3,10,Regular
12990.0,31,3,409.5,4,3,2,9,Regular
15763.0,31,2,1086.92,4,2,4,10,Recent / Low Frequency
13867.0,31,3,1005.09,4,3,4,11,Regular
18216.0,31,1,481.75,4,1,2,7,Recent / Low Frequency
17313.0,31,1,2328.84,4,1,5,10,Recent / Low Frequency
18177.0,31,6,1340.8700000000001,4,4,4,12,High-Value Loyal
15356.0,31,10,2718.03,4,5,5,14,High-Value Loyal
13975.0,31,6,2461.2400000000002,4,4,5,13,High-Value Loyal
17515.0,31,4,639.02,4,3,3,10,Regular
13272.0,31,2,276.56,4,2,2,8,Recent / Low Frequency
15573.0,31,2,591.1899999999999,4,2,3,9,Recent / Low Frequency
13329.0,31,2,789.0,4,2,3,9,Recent / Low Frequency
13695.0,31,15,2504.13,4,5,5,14,High-Value Loyal
16732.0,31,1,603.75,4,1,3,8,Recent / Low Frequency
13710.0,31,1,180.48,4,1,1,6,Recent / Low Frequency
14524.0,31,9,1843.83,4,4,4,12,High-Value Loyal
15950.0,31,4,1744.71,4,3,4,11,Regular
15153.0,31,1,329.25,4,1,2,7,Recent / Low Frequency
12849.0,31,2,1010.29,4,2,4,10,Recent / Low Frequency
16639.0,31,3,1257.51,4,3,4,11,Regular
15103.0,31,2,703.36,4,2,3,9,Recent / Low Frequency
17160.0,31,6,3518.03,4,4,5,13,High-Value Loyal
16618.0,31,5,2647.59,4,4,5,13,High-Value Loyal
14676.0,31,6,2548.2400000000002,4,4,5,13,High-Value Loyal
15043.0,31,1,537.0,4,1,3,8,Recent / Low Frequency
17289.0,31,3,931.02,4,3,3,10,Regular
15249.0,31,13,6688.46,4,5,5,14,High-Value Loyal
13047.0,31,10,3237.54,4,5,5,14,High-Value Loyal
17022.0,31,1,71.0,4,1,1,6,Recent / Low Frequency
16505.0,31,1,777.6,4,1,3,8,Recent / Low Frequency
17637.0,31,2,547.0600000000001,4,2,3,9,Recent / Low Frequency
14050.0,31,2,746.36,4,2,3,9,Recent / Low Frequency
13110.0,31,7,1488.67,4,4,4,12,High-Value Loyal
17886.0,31,3,869.28,4,3,3,10,Regular
15957.0,31,1,428.89,4,1,2,7,Recent / Low Frequency
16863.0,31,2,502.8,4,2,3,9,Recent / Low Frequency
15406.0,31,2,510.71000000000004,4,2,3,9,Recent / Low Frequency
16837.0,31,11,3170.98,4,5,5,14,High-Value Loyal
17964.0,31,2,463.21,4,2,2,8,Recent / Low Frequency
12721.0,31,6,2656.13,4,4,5,13,High-Value Loyal
14360.0,31,4,2118.03,4,3,5,12,Regular
15493.0,32,5,1953.41,4,4,4,12,High-Value Loyal
16362.0,32,5,709.99,4,4,3,11,Regular
13824.0,32,5,1698.94,4,4,4,12,High-Value Loyal
14387.0,32,3,1727.6,4,3,4,11,Regular
18016.0,32,5,1477.66,4,4,4,12,High-Value Loyal
15870.0,32,1,351.44,4,1,2,7,Recent / Low Frequency
16612.0,32,4,1187.66,4,3,4,11,Regular
17761.0,32,1,712.78,4,1,3,8,Recent / Low Frequency
14929.0,32,1,223.88,4,1,1,6,Recent / Low Frequency
17164.0,32,7,2467.35,4,4,5,13,High-Value Loyal
17158.0,32,3,1266.97,4,3,4,11,Regular
18036.0,32,3,403.12,4,3,2,9,Regular
17430.0,32,2,265.76,4,2,2,8,Recent / Low Frequency
18150.0,32,3,566.58,4,3,3,10,Regular
16053.0,32,2,1511.95,4,2,4,10,Recent / Low Frequency
16637.0,32,4,1154.47,4,3,4,11,Regular
15719.0,32,13,5030.07,4,5,5,14,High-Value Loyal
12484.0,32,6,4527.32,4,4,5,13,High-Value Loyal
17043.0,32,4,1735.18,4,3,4,11,Regular
14700.0,32,3,2195.1,4,3,5,12,Regular
14073.0,32,1,151.04,4,1,1,6,Recent / Low Frequency
14080.0,32,1,45.599999999999994,4,1,1,6,Recent / Low Frequency
15522.0,32,2,397.99,4,2,2,8,Recent / Low Frequency
16348.0,32,7,1415.65,4,4,4,12,High-Value Loyal
17623.0,32,1,527.0500000000001,4,1,3,8,Recent / Low Frequency
15330.0,32,2,714.96,4,2,3,9,Recent / Low Frequency
14623.0,32,5,886.7,4,4,3,11,Regular
12832.0,32,2,383.03,4,2,2,8,Recent / Low Frequency
15618.0,32,4,776.851,4,3,3,10,Regular
15785.0,32,5,2328.9700000000003,4,4,5,13,High-Value Loyal
12408.0,32,5,2888.55,4,4,5,13,High-Value Loyal
13717.0,32,6,1445.01,4,4,4,12,High-Value Loyal
12472.0,32,7,6572.11,4,4,5,13,High-Value Loyal
13097.0,32,10,6003.22,4,5,5,14,High-Value Loyal
16771.0,33,5,2242.61,3,4,5,12,Regular
13155.0,33,4,971.76,3,3,4,10,Regular
16488.0,33,3,498.8,3,3,3,9,Regular
17608.0,33,2,191.99,3,2,1,6,Regular
14936.0,33,8,8137.02,3,4,5,12,Regular
13772.0,33,3,1122.63,3,3,4,10,Regular
16372.0,33,2,355.73,3,2,2,7,Regular
17107.0,33,6,10797.48,3,4,5,12,Regular
14039.0,33,1,152.2,3,1,1,5,Regular
16243.0,33,2,409.1,3,2,2,7,Regular
14404.0,33,6,1449.32,3,4,4,11,Regular
17082.0,33,2,2003.85,3,2,4,9,Regular
14517.0,33,2,330.45,3,2,2,7,Regular
16676.0,33,4,1592.1200000000001,3,3,4,10,Regular
15427.0,33,3,1430.54,3,3,4,10,Regular
14174.0,33,1,134.46,3,1,1,5,Regular
13759.0,33,2,659.4100000000001,3,2,3,8,Regular
15407.0,33,4,1046.74,3,3,4,10,Regular
15952.0,33,4,781.91,3,3,3,9,Regular
16445.0,33,1,230.51,3,1,1,5,Regular
13523.0,33,5,3964.88,3,4,5,12,Regular
13634.0,33,5,1547.3600000000001,3,4,4,11,Regular
13532.0,33,1,210.31,3,1,1,5,Regular
17831.0,33,1,35.400000000000006,3,1,1,5,Regular
13527.0,33,7,2242.36,3,4,5,12,Regular
15513.0,33,19,14758.220000000001,3,5,5,13,Regular
16466.0,33,7,1595.96,3,4,4,11,Regular
12357.0,33,1,6207.67,3,1,5,9,Regular
15025.0,33,1,361.96,3,1,2,6,Regular
13365.0,33,2,2225.37,3,2,5,10,Regular
15839.0,33,3,1048.49,3,3,4,10,Regular
15017.0,33,1,125.58,3,1,1,5,Regular
12638.0,33,1,671.69,3,1,3,7,Regular
12645.0,33,4,1775.18,3,3,4,10,Regular
15696.0,33,8,2711.11,3,4,5,12,Regular
15526.0,33,2,148.44,3,2,1,6,Regular
16357.0,33,3,658.88,3,3,3,9,Regular
12838.0,33,2,671.95,3,2,3,8,Regular
18170.0,33,3,980.31,3,3,4,10,Regular
13651.0,35,2,94.2,3,2,1,6,Regular
17703.0,35,3,798.74,3,3,3,9,Regular
12397.0,35,2,2409.9,3,2,5,10,Regular
14592.0,35,3,557.94,3,3,3,9,Regular
17193.0,35,7,1699.3000000000002,3,4,4,11,Regular
16887.0,35,1,192.32999999999998,3,1,1,5,Regular
15722.0,35,5,2211.21,3,4,5,12,Regular
14150.0,35,2,658.64,3,2,3,8,Regular
12577.0,35,3,626.6,3,3,3,9,Regular
12431.0,35,15,6419.95,3,5,5,13,Regular
16012.0,35,3,1415.29,3,3,4,10,Regular
13592.0,35,4,247.95999999999998,3,3,1,7,Regular
18022.0,35,1,612.72,3,1,3,7,Regular
14913.0,35,4,1227.43,3,3,4,10,Regular
18035.0,35,3,713.89,3,3,3,9,Regular
15010.0,35,1,308.94,3,1,2,6,Regular
17274.0,35,1,107.82,3,1,1,5,Regular
17930.0,35,5,1740.48,3,4,4,11,Regular
17203.0,35,6,3560.08,3,4,5,12,Regular
13938.0,35,1,71.66,3,1,1,5,Regular
15707.0,35,4,916.98,3,3,3,9,Regular
17084.0,35,2,2747.9900000000002,3,2,5,10,Regular
12576.0,35,5,1315.83,3,4,4,11,Regular
12944.0,35,2,604.51,3,2,3,8,Regular
16318.0,35,1,328.15,3,1,2,6,Regular
15597.0,35,1,324.57,3,1,2,6,Regular
17233.0,35,1,190.88,3,1,1,5,Regular
14971.0,35,3,1097.98,3,3,4,10,Regular
12928.0,35,5,2062.7000000000003,3,4,5,12,Regular
17979.0,35,4,732.41,3,3,3,9,Regular
16555.0,35,2,285.89,3,2,2,7,Regular
12352.0,36,8,2506.04,3,4,5,12,Regular
13721.0,36,1,524.14,3,1,3,7,Regular
15809.0,36,5,515.77,3,4,3,10,Regular
13636.0,36,5,949.12,3,4,4,11,Regular
14636.0,36,2,609.85,3,2,3,8,Regular
18205.0,36,2,517.36,3,2,3,8,Regular
17351.0,36,3,587.15,3,3,3,9,Regular
12808.0,36,3,483.65000000000003,3,3,2,8,Regular
16337.0,36,1,151.05,3,1,1,5,Regular
17403.0,36,1,263.92,3,1,2,6,Regular
17816.0,36,4,36.56,3,3,1,7,Regular
15998.0,36,5,3080.22,3,4,5,12,Regular
17442.0,36,6,2248.56,3,4,5,12,Regular
13728.0,36,6,1016.14,3,4,4,11,Regular
17078.0,36,2,378.2,3,2,2,7,Regular
16221.0,36,3,860.86,3,3,3,9,Regular
15551.0,36,1,436.06,3,1,2,6,Regular
12544.0,36,1,372.7,3,1,2,6,Regular
14815.0,36,2,778.5,3,2,3,8,Regular
15605.0,36,5,1198.23,3,4,4,11,Regular
17076.0,36,3,841.0799999999999,3,3,3,9,Regular
16409.0,36,5,2022.98,3,4,4,11,Regular
16841.0,36,6,1869.82,3,4,4,11,Regular
15227.0,36,5,1219.4,3,4,4,11,Regular
13168.0,36,4,1299.59,3,3,4,10,Regular
14098.0,36,1,147.35,3,1,1,5,Regular
18081.0,36,3,343.45,3,3,2,8,Regular
14856.0,36,3,1290.53,3,3,4,10,Regular
16602.0,36,1,528.08,3,1,3,7,Regular
13324.0,36,10,7121.95,3,5,5,13,Regular
15651.0,36,3,646.3,3,3,3,9,Regular
15612.0,36,2,195.15,3,2,1,6,Regular
15252.0,36,2,740.78,3,2,3,8,Regular
16914.0,36,1,183.76,3,1,1,5,Regular
17634.0,36,9,2358.59,3,4,5,12,Regular
17653.0,36,4,1207.56,3,3,4,10,Regular
16308.0,37,4,2560.0,3,3,5,11,Regular
17947.0,37,1,176.68,3,1,1,5,Regular
15576.0,37,1,921.37,3,1,3,7,Regular
18164.0,37,1,399.65000000000003,3,1,2,6,Regular
13904.0,37,2,332.64,3,2,2,7,Regular
16747.0,37,2,836.06,3,2,3,8,Regular
13477.0,37,6,1454.58,3,4,4,11,Regular
13316.0,37,4,5732.93,3,3,5,11,Regular
14974.0,37,1,89.94,3,1,1,5,Regular
12594.0,37,10,3338.2200000000003,3,5,5,13,Regular
12830.0,37,6,6814.64,3,4,5,12,Regular
17965.0,37,14,2599.19,3,5,5,13,Regular
18105.0,37,1,113.48000000000002,3,1,1,5,Regular
16706.0,37,3,531.35,3,3,3,9,Regular
15065.0,37,4,3158.13,3,3,5,11,Regular
18104.0,37,1,754.64,3,1,3,7,Regular
16884.0,37,2,429.84000000000003,3,2,2,7,Regular
13271.0,37,1,211.49,3,1,1,5,Regular
14528.0,37,1,364.21999999999997,3,1,2,6,Regular
16367.0,37,2,800.67,3,2,3,8,Regular
12779.0,37,8,3981.36,3,4,5,12,Regular
17999.0,37,2,380.39,3,2,2,7,Regular
17719.0,37,15,5396.04,3,5,5,13,Regular
15275.0,37,1,615.14,3,1,3,7,Regular
17800.0,37,9,1187.21,3,4,4,11,Regular
17966.0,37,5,1098.43,3,4,4,11,Regular
16014.0,37,3,646.83,3,3,3,9,Regular
15830.0,37,1,576.0,3,1,3,7,Regular
16043.0,37,4,773.99,3,3,3,9,Regular
15423.0,38,1,43.5,3,1,1,5,Regular
16960.0,38,3,507.05,3,3,3,9,Regular
17696.0,38,8,2285.71,3,4,5,12,Regular
17733.0,38,2,692.19,3,2,3,8,Regular
17166.0,38,2,206.34,3,2,1,6,Regular
13327.0,38,8,3627.77,3,4,5,12,Regular
16971.0,38,1,357.21,3,1,2,6,Regular
13726.0,38,2,1079.6599999999999,3,2,4,9,Regular
13292.0,38,2,578.9399999999999,3,2,3,8,Regular
13461.0,38,3,1445.0,3,3,4,10,Regular
13697.0,38,1,151.29999999999998,3,1,1,5,Regular
12552.0,38,2,437.82,3,2,2,7,Regular
18270.0,38,2,283.15,3,2,2,7,Regular
16029.0,38,63,80850.84,3,5,5,13,Regular
16830.0,38,1,325.91,3,1,2,6,Regular
12674.0,38,4,1970.6,3,3,4,10,Regular
14345.0,38,1,108.97999999999999,3,1,1,5,Regular
14383.0,38,3,1247.69,3,3,4,10,Regular
14995.0,38,2,231.98000000000002,3,2,1,6,Regular
16825.0,38,2,775.1800000000001,3,2,3,8,Regular
15018.0,38,3,496.21000000000004,3,3,3,9,Regular
12491.0,38,1,460.40000000000003,3,1,2,6,Regular
16729.0,38,21,7205.33,3,5,5,13,Regular
14485.0,38,1,162.8,3,1,1,5,Regular
15847.0,38,2,389.27,3,2,2,7,Regular
18257.0,39,8,2337.63,3,4,5,12,Regular
15329.0,39,3,1049.7,3,3,4,10,Regular
16018.0,39,2,408.90000000000003,3,2,2,7,Regular
14167.0,39,4,562.59,3,3,3,9,Regular
13813.0,39,4,1366.8600000000001,3,3,4,10,Regular
13103.0,39,1,243.94,3,1,1,5,Regular
16836.0,39,2,251.87,3,2,2,7,Regular
17951.0,39,3,1008.5400000000001,3,3,4,10,Regular
15667.0,39,1,301.32,3,1,2,6,Regular
13544.0,39,2,276.06,3,2,2,7,Regular
12909.0,39,5,2178.67,3,4,5,12,Regular
